Artikel;Price EUR;RG
52107068461;2,47;24
32728569418;6,2;24
51168131778;2,47;19
51377402890;6,2;19
52107068462;2,47;24
51168131777;2,47;19
35420410455;6,2;31
52108240494;6,2;19
11417835157;31,87;15
51458211883;6,4;17
16121240516;6,4;14
61138380420;6,4;23
33172311527;6,4;32
51458211881;6,4;17
16111182886;6,4;27
41217132512;6,4;19
52531456075;6,4;20
52531456076;6,4;20
41217132511;6,4;19
13111337482;7,02;14
13111260972;7,02;14
13111335601;7,02;14
33332161197;7,02;15
13111255836;7,02;14
13111338133;7,02;14
13111337989;7,02;14
13111335300;7,02;14
13111336839;7,02;14
33332161198;7,02;15
13111336877;7,02;14
13111336876;7,02;14
13111337369;7,02;14
13111335308;7,02;14
11814034162;7,02;14
16114080135;7,02;14
13111256612;7,02;14
13111255835;7,02;14
13111335607;7,02;14
13111338230;7,02;14
13111335309;7,02;14
13111338787;7,02;14
13111338175;7,02;14
13111337890;7,02;14
13111337368;7,02;14
51218267240;7,02;15
32712072147;7,02;14
13111337618;7,02;14
13111337062;7,02;14
13111335609;7,02;14
13111337891;7,02;14
13111261703;7,02;14
13111262428;7,02;14
13111337691;7,02;14
13111337889;7,02;14
13111338745;7,02;14
52207111057;12,35;15
52209141277;576;15
52207213771;576;15
52207213768;576;15
51759806702;12,35;19
51169806277;12,35;19
52207252982;576;15
51757170968;12,35;19
52209141274;576;15
51117891251;12,35;19
11421745390;12,35;52
51169803422;12,35;19
51169809293;12,35;19
13111335298;12,35;22
52207278981;576;15
52207213767;576;15
31216768313;12,35;19
52206973353;576;15
51117891252;12,35;19
13111335600;12,35;22
52207252888;576;15
52207213770;576;15
52207252887;576;15
37206792855;576;23
52209141275;576;15
52209141273;576;15
52207306376;576;15
52207278980;576;15
51167219660;12,35;25
51759806701;12,35;19
52206973356;576;15
51747432585;12,35;19
52207278977;576;15
52209141276;576;15
51169288731;12,35;19
51477483755;12,35;19
52207278979;576;15
51169809294;12,35;19
51169807247;12,35;19
52206973357;576;15
52206973358;576;15
71227933654;12,35;17
54347276922;32;19
41117204106;32;24
22111097000;32;19
65209230911;32;20
61618240011;32;43
51142336508;32;22
61316911590;32;23
63127266601;32;19
63218379690;85,12;35
63218379689;85,12;35
24507508773;85,12;24
52202758209;85,12;17
52202758299;85,12;17
11429454094;85,12;19
11127548851;85,12;19
16127175069;30,99;23
16117175063;30,99;23
51167713993;30,99;28
51477262825;30,99;24
16117175092;30,99;23
51710142829;15,04;20
07130703043;2,63;24
11117717356;2,63;32
61316919500;15,04;27
51461950738;15,04;20
11277700328;2,63;32
32728527988;15,04;24
07119934035;2,63;32
46712332734;2,63;32
34320141369;2,63;27
16117711997;2,63;32
46632300145;2,63;14
63139446659;15,04;20
13717728769;2,63;32
11317584651;15,04;24
26118527718;2,63;32
11272343078;2,63;32
31422312996;2,63;22
13627795828;15,04;27
52109151422;2,63;19
61316918009;15,04;27
41004875007;2,63;17
11317707179;2,63;32
21526855051;15,04;19
63139446689;15,04;20
46629898419;2,63;32
41002759349;15,04;19
11438560294;2,63;32
17222282684;11,95;15
61136973667;2,56;19
51169213655;11,95;19
21217665877;2,56;20
51714402651;2,63;20
51167135455;11,95;19
33506851235;11,95;19
63132305822;2,56;32
54107198620;11,95;24
33316775539;11,95;19
33316775537;11,95;19
51714889799;11,95;17
24308644656;2,56;19
46517652153;2,56;32
33316775538;11,95;19
17127696320;2,56;32
61136984742;2,56;19
17112345061;2,56;32
33506778572;11,95;19
16111184668;11,95;35
07146967460;2,56;32
51167698437;2,56;20
21521162112;2,63;27
11717808144;11,95;19
11147722366;2,56;32
32312224946;2,56;14
07119924334;2,56;32
41312329554;2,56;32
11441342571;2,56;32
11117717367;2,56;32
46547653540;2,56;32
34116754645;2,56;27
65212305989;2,56;20
34327667661;2,56;32
51162309607;2,56;32
34512325976;2,56;32
46718528782;2,56;32
34320308908;2,56;27
23121202725;2,56;27
34320308897;2,56;27
41007954975;72,73;19
51477378811;72,73;19
11367834573;86,78;15
34412282661;86,78;19
46638394639;33,07;16
51118064606;33,07;19
33317749355;86,78;14
46638394640;33,07;16
46638388928;33,07;16
51128072040;33,07;19
51118072786;33,07;19
46638388927;33,07;16
51757906479;86,78;15
13902366782;33,07;24
51128065134;33,07;19
32416785633;2,79;19
46718394261;2,79;32
61138373324;2,79;23
46632315304;2,79;22
12418552419;2,79;32
61131378402;2,79;15
46512315791;2,79;22
36116766343;2,79;47
13547682115;2,79;32
52203410451;47,63;24
13717802267;2,79;24
07119904844;2,79;32
63137358465;30,6;27
52209809849;30,6;19
51117376447;30,6;19
63137358466;30,6;27
51767295785;5,99;19
84138386605;5,99;15
52209809850;30,6;19
46632347286;5,99;20
11418569089;5,99;32
51127389350;30,6;19
54318134599;5,99;15
64116911690;30,6;15
51125A2E9C0;30,6;19
11111319801;2,98;14
52107318472;844;15
52109146107;844;15
51777445425;2,98;19
13111338753;5,99;22
52109146106;844;15
23002483562;2,98;14
51437034407;130,58;15
51437034429;130,58;15
51437034410;130,58;15
51437034409;130,58;15
32306795936;130,58;21
12411243137;95,87;22
51438026915;114,88;19
34333414174;15,41;39
66200392299;78,88;20
23002343196;15,41;32
23007700158;15,41;32
23007700162;15,41;32
31126763699;78,88;35
34506795782;15,41;19
23002343202;15,41;32
23007690363;15,41;32
21217700387;15,41;32
23008569894;15,41;32
31126763700;78,88;35
51177270745;78,88;23
21212343165;15,41;32
52108026553;824;17
11370150835;3,03;24
51213403756;3,03;24
34511458409;3,03;32
81249408116;3,03;19
34512310340;3,03;32
51181916071;2,89;15
17114469737;3,03;27
71602300735;3,03;22
83290144484;3,03;16
51167029754;2,89;19
34512310338;3,03;32
84549405325;3,03;16
61129408365;3,03;17
34511458407;3,03;32
34511458408;3,03;32
34512310339;3,03;32
46638535091;3,03;32
11418296563;3,03;14
65203442253;2,89;24
11242248135;3,03;31
61136900571;3,03;23
51718165186;3,03;27
51240309364;3,03;23
13547662109;3,03;32
41125676192;3,03;27
32727678443;3,03;32
51213403753;3,03;24
82270430454;3,03;17
34511458406;3,03;32
83290144485;3,03;16
62117660390;2,89;20
82300009218;3,03;17
11417739096;3,03;14
51627336422;26;19
61139350718;1,9;19
63145A04412;26;19
51168258969;1,9;19
12424741615;26;20
51328131626;26;24
51419147565;26;19
63145A04411;26;19
51459123492;26;19
12427581396;26;20
46631453503;1,9;22
46631453505;1,9;22
32427800332;1,9;19
07119903690;1,9;32
33531458236;1,9;22
61138373335;1,9;23
51627336421;26;19
21211311327;1,9;14
13541313469;1,98;14
51168151989;1,98;19
51248148859;1,98;19
51248119306;1,98;19
13541313468;1,98;14
51211970863;1,98;19
51357163179;1,98;19
51318236877;1,98;19
13541313661;1,98;14
51238247699;1,98;19
13541313660;1,98;14
54347440873;1,98;19
13541313662;1,98;14
51177002801;1,98;19
11318526271;18,91;20
46718535561;18,91;24
51117308057;18,91;19
77318550076;18,91;24
51117308058;18,91;19
51477311690;18,91;19
51717180320;18,91;19
23417690214;18,91;32
36318551385;18,91;32
51912218329;18,91;35
51912327440;18,91;35
11311308495;18,91;15
51910302141;18,91;35
51910427937;18,91;35
51910146826;18,91;35
51912218330;18,91;35
51912405133;18,91;35
83192288329;18,91;17
51237160818;18,91;23
51912405136;18,91;35
51911052053;18,91;35
51912166091;18,91;35
51124824440;18,91;24
51910302031;18,91;35
51912405135;18,91;35
51912223278;18,91;35
51910302219;18,91;35
51910432162;18,91;35
82940415252;18,91;16
51912351354;18,91;27
51912405140;18,91;35
81229407174;18,91;31
51911930025;18,91;35
65902471148;18,91;17
65120418423;18,91;23
51910302186;18,91;35
51717180315;18,91;19
65902471151;18,91;17
51717180316;18,91;19
51617187697;18,91;19
61316941237;18,91;23
51912448764;18,91;27
13328582275;18,91;19
51357301508;18,91;19
51337182010;18,91;19
34356762253;18,91;35
21211457280;180;14
51912405114;18,91;35
65902459076;18,91;17
51910152808;18,91;35
36131094877;18,91;31
51910302227;18,91;35
51910302058;18,91;35
51910422627;18,91;35
82940415250;18,91;16
51912405143;18,91;35
51472348065;18,91;17
81229407713;18,91;16
51910427999;18,91;35
51910302231;18,91;35
34356780699;18,91;35
51912327437;18,91;35
51910427542;18,91;17
65902471159;18,91;17
34356783772;18,91;35
34356776422;18,91;35
51910427976;18,91;35
51912146856;18,91;35
65120309884;18,91;16
51717180319;18,91;19
51912304499;18,91;35
51912327445;18,91;35
51912405118;18,91;27
51912405119;18,91;35
51627483707;18,91;19
51910301937;18,91;35
82270142649;18,91;16
51910302229;18,91;35
51472181175;18,91;13
51910302198;18,91;35
51910301949;18,91;35
51912250594;18,91;35
51717187698;18,91;19
51357301507;18,91;19
51912327444;18,91;35
25111222591;18,91;17
51910142586;18,91;35
51912327442;18,91;35
51912199547;18,91;35
82120140130;18,91;27
25110306004;18,91;17
51912199546;18,91;35
51124824441;18,91;24
11617789113;18,91;24
51912405170;18,91;35
34356776423;18,91;35
65905A1FAD9;18,91;17
51910302182;18,91;35
51912413305;18,91;27
51912405142;18,91;35
51127042710;18,91;31
11417537689;18,91;19
51912304496;18,91;35
51910429339;18,91;35
51912405144;18,91;35
51912405139;18,91;35
51910302018;18,91;35
51912199544;18,91;35
51910152815;18,91;35
51910407068;18,91;35
51910301936;18,91;35
51127042709;18,91;31
51912250595;18,91;35
32300421084;18,91;21
51910427971;18,91;35
51910430318;18,91;35
51912405130;18,91;35
51912148500;18,91;35
51717180318;18,91;19
11340306527;18,91;31
51910306066;18,91;35
51717186396;18,91;19
65902471152;18,91;17
51717390037;18,91;19
51912351359;18,91;27
51910302244;18,91;35
51910302119;18,91;35
83192361330;18,91;34
65902471158;18,91;17
51910302256;18,91;35
35216771328;18,91;31
51910302140;18,91;35
84130409278;18,91;16
83229401719;18,91;31
51717180317;18,91;19
51910152819;18,91;35
51910432615;18,91;39
51910419790;18,91;35
51912166097;18,91;35
51169179831;19,2;19
46637681575;19,2;20
11657796718;19,2;19
11311465189;19,2;24
51432696056;19,2;17
46637681576;19,2;20
54107306686;19,2;19
11128405508;19,2;20
11128405507;19,2;20
31359800129;19,2;24
16147724971;66,99;20
63126917838;35,86;19
13530382865;137,19;27
13530383140;137,19;27
83300490882;66,99;14
13530382881;137,19;27
41007402165;35,86;23
65136919350;35,86;27
13902366607;66,99;27
51437026861;35,86;17
65139143234;35,86;27
41357011635;66,99;15
41007402185;35,86;23
11417720751;35,86;20
51166993151;137,19;20
51437043432;35,86;17
51717329661;35,86;23
41357011636;66,99;15
63126917837;35,86;19
41007402186;35,86;23
61356913364;66,99;19
11142244996;1,49;35
46638527106;1,49;32
46718392689;1,49;32
36116766326;1,49;47
64500141209;1,49;31
41127011299;1,49;24
41147111232;1,49;24
61667494400;54,4;23
51210028585;54,4;27
51456841908;54,4;19
07119906667;1,49;32
51467023955;1,49;27
34527675927;1,49;32
23111341534;1,49;32
61139353106;1,49;19
61138358757;1,49;32
13231260688;1,49;22
51466951056;1,49;24
11611312937;1,49;15
33177661252;1,49;32
32130141416;1,49;31
61137660211;1,49;32
07119963017;1,49;32
32210300936;1,49;31
31141093276;1,49;24
07136989857;1,49;28
32727720310;1,49;32
34327682157;1,49;32
62122306589;1,49;32
51456817882;54,4;19
36112358384;54,4;9
11317700128;1,49;32
16117439920;103,31;23
16137373623;103,31;23
16127254471;103,31;23
16117439919;103,31;23
16117383195;103,31;23
16137440377;103,31;23
16117476288;103,31;23
36116787641;67,73;27
51169206834;102,48;19
61136925547;3,14;23
51717188684;3,14;19
51462993515;3,14;19
11111252310;3,14;14
07119932642;3,14;14
51747333880;36,25;19
31421457156;3,14;14
31421454689;3,14;14
31421457157;3,14;14
31421454688;3,14;14
54137153800;3,14;19
51747333879;36,25;19
33117512865;3,14;31
31421457159;3,14;14
51317051525;3,14;15
07119987821;3,14;22
51177168576;3,14;19
54137153778;3,14;19
31421457158;3,14;14
13111260869;3,14;14
64229218498;32,58;19
64229218497;32,58;19
51458408925;32,58;20
51458408926;32,58;20
52107270307;36,25;24
63211355215;32,58;15
51477464186;32,58;19
64229218496;32,58;19
51219383096;32,58;23
13327787476;32,58;48
65139210452;82,87;39
51778071051;32,58;24
11411744157;79,34;15
11367831743;82,87;15
85450043695;82,87;24
11517789014;32,58;35
51428265478;32,58;20
51321880440;82,87;17
11147507278;79,34;27
65139169693;82,87;39
51778071052;32,58;24
85455A1A5E0;82,87;24
61319387284;128,1;16
61319208111;128,1;16
61319339219;128,1;16
61319202583;128,1;16
61319387281;128,1;16
61319377066;128,1;16
61319202585;128,1;16
61319192745;128,1;16
61319377062;128,1;16
61319218482;128,1;16
61319339218;128,1;16
61319377067;128,1;16
61319339217;128,1;16
33749444188;128,1;20
61319377061;128,1;16
61319387287;128,1;16
61319297349;128,1;16
61319339220;128,1;16
61319346841;128,1;16
51147173621;79,34;17
51147172061;79,34;17
61319339216;128,1;16
61319377059;128,1;16
61319339215;128,1;16
61319387282;128,1;16
61319387288;128,1;16
61319339221;128,1;16
61319339222;128,1;16
61319377065;128,1;16
61319387286;128,1;16
33749444187;128,1;20
61319377069;128,1;16
61319387278;128,1;16
61319387280;128,1;16
61319377063;128,1;16
61319192746;128,1;16
61319163603;128,1;16
61319377064;128,1;16
61319163598;128,1;16
61319377068;128,1;16
51477047560;31,47;15
36317720638;3,39;44
46632309760;107,44;22
65836933205;107,44;15
24507573344;107,44;19
51127068397;31,47;15
54347123633;31,47;15
54347123634;31,47;15
51177148883;31,47;23
51477047559;31,47;15
51127068398;31,47;15
64318390375;31,47;15
51437310798;31,47;17
51172758379;31,47;23
11411251747;76,49;14
51457110041;50,47;17
65112161287;3,39;15
51487035227;3,39;24
51147914747;52,38;20
61271539504;400,49;20
51148106396;57,8;20
16118102317;1554,62;20
31428829930;606,73;20
71248102916;28,68;20
51459258994;163,96;20
46717108260;181,51;20
31427105810;546,58;20
51147925514;64,31;20
46611541475;23,76;20
51147925478;72,95;20
51258829535;49,11;20
63128395663;1637,16;20
34521690046;105,86;20
32727914357;253,21;20
11267921741;8,55;20
18519898481;91,29;20
52537109392;24,2;20
84109830113;9,21;20
46718829396;181,51;20
46615B3B088;357,14;20
31425A6D141;520,54;20
46715A7EF84;306,72;20
51145A6F846;58,93;20
51145A82B55;86,49;20
46625A9C052;6,78;20
51145A82E95;52,38;20
77315B65BB9;340,34;20
46815A6D190;1457,98;20
51145A640F4;32,58;20
11845A64A33;94,1;20
23415A65822;88,24;20
31425A6D196;19,79;20
51145A738C3;104,05;20
46635A69E34;39,18;20
51145A82398;61,23;20
51145A6F845;58,93;20
11315A9D096;83,93;20
51145A82F21;51,81;20
51145A82B56;86,49;20
36315A69A71;2127,96;20
51145A738C4;104,05;20
51145A6A3B5;21,69;20
51145A82F22;51,81;20
11415A758E5;22,68;20
51145A82B44;176,8;20
11315A8F4D3;83,93;20
46635A69E31;23,76;20
16115A66E22;1386,55;20
51145A6A3C1;37,71;20
51145A82E98;52,38;20
51145A82954;134,64;20
46715A65856;264,71;20
61315B68108;193,74;20
31425A71342;444,1;20
77225B43E73;89,08;20
31425B33708;13,06;20
51145A82B67;65,23;20
46715A7F293;149,84;20
31425A91796;443,1;20
34525A781C5;105,86;20
51145A737E1;55,3;20
32725B34A58;89,08;20
51145A78BE1;53,04;20
46535A8DC01;141,16;20
77255B4C722;34,45;20
51145A82EF5;76,16;20
31425B41C39;443,1;20
51148105447;77,85;20
46538561573;137,05;20
46638382572;57,05;20
31427107769;443,1;20
32711697931;32,35;20
31428829929;606,73;20
51148560129;11,26;20
51147914756;41,71;20
77227914907;52,94;20
34527914232;105,86;20
51166833798;26,48;20
77311692236;323,53;20
46639445289;27,45;20
46629445308;57,76;20
11311542236;57,61;20
63137108274;15,04;20
51148560120;21,24;20
46631668570;43,2;20
61318526509;394,65;20
51148358451;66,11;20
51148405718;45,48;20
61359830111;13,76;20
46639444307;21,54;20
46517923233;107,73;20
46631541491;58,75;20
32727106103;5,74;20
46638382571;57,05;20
63128395659;1259,38;20
31427924206;423,75;20
33547922186;9,74;20
46549898002;249,29;20
51148358597;53,83;20
36317915049;324,03;20
46637108664;107,73;20
23001542902;142,68;20
46637108461;8,39;20
77417923909;59,66;20
51147109234;48,46;20
46639899444;16,15;20
17129829328;18,35;20
77317109004;17,65;20
51147108853;39,49;20
46637914227;5,04;20
51147109182;101,71;20
63179898782;19,88;20
46631541909;23,76;20
46637914911;61,01;20
51147914812;61,46;20
46639445281;80,67;20
46629445309;53,85;20
51147925479;51,7;20
46639899432;102,16;20
18517109183;134,44;20
16111542376;1542,02;20
35217107688;113,04;20
46631541483;44,06;20
51147109168;82,66;20
61367924276;16,46;20
65218406466;126,81;20
46638104162;1129,76;20
51147109246;60,19;20
46711542807;68,49;20
33357925052;193,18;20
46717109415;183,19;20
46637105737;34,28;20
61111540034;6,51;20
46628560121;22,23;20
46637105762;78,06;20
24211600358;44,45;20
61318414990;193,74;20
51147108841;57,7;20
65158548508;42,03;20
46547106210;5,98;20
46531638149;141,16;20
11315A677C2;342,94;20
51145A640F6;86,19;20
46715A6A3F1;27,33;20
51145A82B66;65,23;20
46515A87698;36,13;20
51145A82397;61,23;20
16125B436B1;122,96;20
51145A9DC51;56,4;20
51145A82EF6;76,16;20
61125B3D860;6,72;20
51145A9DC47;42,46;20
66205A4EE78;116,28;20
51145A738E6;87,96;20
61125A7E211;80,67;20
51445A07F22;620,68;20
51145A640F3;32,58;20
61215A875A0;19,55;20
33545A69A76;521,71;20
23415B54763;100,84;20
77315A762E6;27,31;20
51145A82912;76,79;20
36315A6D684;2127,96;20
16115A6BE82;1457,98;20
51145A82B48;52,8;20
61125A64860;10,01;20
46635B4EBD3;340,34;20
32725A80255;253,21;20
51165A2A0B4;142,56;20
51145A82961;48,75;20
51145A6F842;46,45;20
16115A66E09;1638,66;20
51145A6F851;55,01;20
51145A82948;39,06;20
63145A829F3;10,81;20
46815A6D193;1529,41;20
11845A9D3E5;193,4;20
51145A9DC55;56,4;20
11845A9D3E6;193,4;20
51145B37089;37,93;20
51445A07B34;620,68;20
77315B65BB4;264,71;20
51145A640E7;86,19;20
51145A738B7;55,41;20
46635A69CA4;22,69;20
11845A9D3E7;193,4;20
77415A985C9;9,66;20
18518102924;149,84;20
18517109190;165,48;20
77517914903;116,81;20
52537109391;24,2;20
32717107961;43,28;20
46639445277;22,68;20
46549898011;4,33;20
31429446427;265,86;20
31427107766;443,1;20
51147107802;11,26;20
61328564335;16,4;20
46631702984;19,61;20
46549898022;14,15;20
31421728818;553,98;20
24211600361;8;20
46639467632;18,14;20
51147914801;26,51;20
36317108158;1764,71;20
51147925164;67,71;20
12527923614;24,36;20
51147925470;109,98;20
51148358598;53,83;20
51148106431;29,79;20
33357914915;192,74;20
61128720167;131,35;20
51147914772;8,78;20
51147914746;55,38;20
46718405822;105,88;20
46638385041;24,49;20
32717107962;53,21;20
61278525592;15,21;20
23007923946;9,26;20
51147914806;61,46;20
51147925473;52,28;20
51148523015;78,26;20
51147109179;52,51;20
32721643679;393,71;20
51147914811;61,46;20
51147924454;36,75;20
16117923508;1554,62;20
63179898787;68,49;20
16117107606;312,7;20
46637108057;6,88;20
51147924390;126,35;20
51148106395;57,8;20
51147914768;15,95;20
77317108033;162,18;20
52538829921;17,65;20
61287914057;123,44;20
46549480308;86,49;20
11319446108;353,24;20
51147914748;52,38;20
17111542244;5,98;20
61278543112;174,24;20
51147925157;116,76;20
46718405821;105,88;20
46639445298;32,4;20
33547914223;15,56;20
51149829496;56,04;20
51147924458;35;20
46637105842;110,92;20
51147109244;96,03;20
63128395666;1637,16;20
77538527605;342,23;20
51147925498;54,24;20
51147925159;43,93;20
46631702983;19,61;20
46637914214;22,68;20
51147914776;15,95;20
63177914875;178,69;20
32717107963;43,28;20
46639899421;45,36;20
46637106208;43,2;20
46631541478;21,34;20
32717922843;48,38;20
46638504207;53,85;20
34327923534;52,94;20
51148523022;64,48;20
33357108159;29,14;20
51147925495;41,71;20
35217107686;113,04;20
46637105763;141,4;20
35217923121;18,3;20
32727914908;89,08;20
46628829223;12,36;20
51147914755;41,71;20
51147925491;55,3;20
46717923223;27,05;20
16137924081;19,59;20
52538536835;42,31;20
46639445280;80,67;20
12381686641;37,49;20
46717109078;14,9;20
51147108857;26;20
46631540871;104,85;20
61317105099;342,23;20
46637105771;164,96;20
77318105456;357,14;20
51259830239;2,08;20
46718392695;166,39;20
51145A7F0C8;53,94;20
